,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
18405,"Montgomery County, PA",US,40.229,-75.3879,3/3/20,0,0,0
18406,"Alameda County, CA",US,37.6017,-121.7195,3/3/20,1,0,0
18407,"Broward County, FL",US,26.1901,-80.3659,3/3/20,0,0,0
18408,"Lee County, FL",US,26.663,-81.9535,3/3/20,0,0,0
18409,"Pinal County, AZ",US,32.8162,-111.2845,3/3/20,0,0,0
18410,"Rockland County, NY",US,41.1489,-73.983,3/3/20,0,0,0
18411,"Saratoga County, NY",US,43.0324,-73.936,3/3/20,0,0,0
18412,"Charleston County, SC",US,32.7957,-79.7848,3/3/20,0,0,0
18413,"Clark County, WA",US,45.7466,-122.5194,3/3/20,0,0,0
18414,"Cobb County, GA",US,33.8999,-84.5641,3/3/20,0,0,0
18415,"Davis County, UT",US,40.9629,-112.0953,3/3/20,0,0,0
18416,"El Paso County, CO",US,38.9108,-104.4723,3/3/20,0,0,0
18417,"Honolulu County, HI",US,21.307,-157.8584,3/3/20,0,0,0
18418,"Jackson County, OR ",US,42.3345,-122.7647,3/3/20,0,0,0
18419,"Jefferson County, WA",US,47.7425,-123.304,3/3/20,0,0,0
18420,"Kershaw County, SC",US,34.3672,-80.5883,3/3/20,0,0,0
18421,"Klamath County, OR",US,42.6953,-121.6142,3/3/20,0,0,0
18422,"Madera County, CA",US,37.2519,-119.6963,3/3/20,0,0,0
18423,"Pierce County, WA",US,47.0676,-122.1295,3/3/20,0,0,0
18424,"Tulsa County, OK",US,36.1593,-95.941,3/3/20,0,0,0
18425,"Douglas County, CO",US,39.2587,-104.9389,3/3/20,0,0,0
18426,"Providence County, RI",US,41.8882,-71.4774,3/3/20,2,0,0
18427,"Chatham County, NC",US,35.7211,-79.1781,3/3/20,0,0,0
18428,"Delaware County, PA",US,39.9078,-75.3879,3/3/20,0,0,0
18429,"Douglas County, NE",US,41.3148,-96.1951,3/3/20,0,0,0
18430,"Fayette County, KY",US,38.0606,-84.4803,3/3/20,0,0,0
18431,"Marion County, IN",US,39.8362,-86.1752,3/3/20,0,0,0
18432,"Middlesex County, MA",US,42.4672,-71.2874,3/3/20,0,0,0
18433,"Nassau County, NY",US,40.6546,-73.5594,3/3/20,0,0,0
18434,"Ramsey County, MN",US,44.9964,-93.0616,3/3/20,0,0,0
18435,"Washoe County, NV",US,40.5608,-119.6035,3/3/20,0,0,0
18436,"Wayne County, PA",US,41.6739,-75.2479,3/3/20,0,0,0
18437,"Yolo County, CA",US,38.7646,-121.9018,3/3/20,0,0,0
18438,"Santa Clara County, CA",US,37.3541,-121.9552,3/3/20,11,1,0
18439,"Clark County, NV",US,36.0796,-115.094,3/3/20,0,0,0
18440,"Fort Bend County, TX",US,29.5693,-95.8143,3/3/20,0,0,0
18441,"Grant County, WA",US,47.1981,-119.3732,3/3/20,0,0,0
18442,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,3/3/20,0,0,0
18443,"Williamson County, TN",US,35.9179,-86.8622,3/3/20,0,0,0
18444,"New York County, NY",US,40.7128,-74.006,3/3/20,1,0,0
18445,"Montgomery County, MD",US,39.1547,-77.2405,3/3/20,0,0,0
18446,"Suffolk County, MA",US,42.3601,-71.0589,3/3/20,1,1,0
18447,"Denver County, CO",US,39.7392,-104.9903,3/3/20,0,0,0
18448,"Summit County, CO",US,39.5912,-106.064,3/3/20,0,0,0
18449,"Bergen County, NJ",US,40.9263,-74.077,3/3/20,0,0,0
18450,"Harris County, TX",US,29.7752,-95.3103,3/3/20,0,0,0
18451,"San Francisco County, CA",US,37.7749,-122.4194,3/3/20,0,0,0
18452,"Contra Costa County, CA",US,37.8534,-121.9018,3/3/20,0,0,0
18453,"Orange County, CA",US,33.7879,-117.8531,3/3/20,1,0,0
18454,"Norfolk County, MA",US,42.1767,-71.1449,3/3/20,1,0,0
18455,"Maricopa County, AZ",US,33.2918,-112.4291,3/3/20,1,1,0
18456,"Wake County, NC",US,35.8032,-78.5661,3/3/20,1,0,0
18457,"Westchester County, NY",US,41.122,-73.7949,3/3/20,1,0,0
18458,"Grafton County, NH",US,43.9088,-71.82600000000001,3/3/20,2,0,0
18459,"Hillsborough, FL",US,27.9904,-82.3018,3/3/20,2,0,0
18460,"Placer County, CA",US,39.0916,-120.8039,3/3/20,1,0,0
18461,"San Mateo, CA",US,37.563,-122.3255,3/3/20,2,0,0
18462,"Sonoma County, CA",US,38.578,-122.9888,3/3/20,1,0,0
18463,"Umatilla, OR",US,45.775,-118.7606,3/3/20,1,0,0
18464,"Fulton County, GA",US,33.8034,-84.3963,3/3/20,2,0,0
18465,"Washington County, OR",US,45.547,-123.1386,3/3/20,2,0,0
18466,"Snohomish County, WA",US,48.033,-121.8339,3/3/20,6,0,1
